------ITER 1------
EPOCH ::: 1
Training Net (7/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 3.8730 | Loss_v: 128.471
Training Net (8/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:11 | ETA: 0:00:14 | Loss_pi: 3.9006 | Loss_v: 128.441
Training Net (9/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.9113 | Loss_v: 128.374
Training Net (10/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:13 | ETA: 0:00:11 | Loss_pi: 3.9130 | Loss_v: 128.347
Training Net (11/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.9245 | Loss_v: 128.318
Training Net (12/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.9323 | Loss_v: 128.304
Training Net (13/17) Data: 0.003s | Batch: 1.379s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.9579 | Loss_v: 128.267
Training Net (14/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 3.9629 | Loss_v: 128.230
Training Net (15/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 3.9544 | Loss_v: 128.327
Training Net (16/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:22 | ETA: 0:00:03 | Loss_pi: 3.9379 | Loss_v: 128.307
Training Net (17/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.9357 | Loss_v: 128.258
EPOCH ::: 23
Training Net (1/17) Data: 0.003s | Batch: 1.430s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 3.8876 | Loss_v: 127.329
Training Net (2/17) Data: 0.003s | Batch: 1.403s | Total: 0:00:02 | ETA: 0:00:23 | Loss_pi: 3.7974 | Loss_v: 127.607
Training Net (3/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:04 | ETA: 0:00:22 | Loss_pi: 3.8306 | Loss_v: 127.768
Training Net (4/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 3.9199 | Loss_v: 127.598
Training Net (5/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 3.8559 | Loss_v: 128.201
Training Net (6/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.8328 | Loss_v: 128.086
Training Net (7/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 3.7890 | Loss_v: 127.979
Training Net (8/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:10 | ETA: 0:00:14 | Loss_pi: 3.8005 | Loss_v: 128.143
Training Net (9/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.8432 | Loss_v: 128.328
Training Net (10/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:13 | ETA: 0:00:11 | Loss_pi: 3.8560 | Loss_v: 128.294
Training Net (11/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.8637 | Loss_v: 128.208
Training Net (12/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.8614 | Loss_v: 128.263
Training Net (13/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.8465 | Loss_v: 128.431
Training Net (14/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 3.8546 | Loss_v: 128.444
Training Net (15/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 3.8513 | Loss_v: 128.354
Training Net (16/17) Data: 0.003s | Batch: 1.370s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 3.8646 | Loss_v: 128.427
Training Net (17/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.8722 | Loss_v: 128.453
EPOCH ::: 24
Training Net (1/17) Data: 0.003s | Batch: 1.383s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 4.1910 | Loss_v: 127.095
Training Net (2/17) Data: 0.003s | Batch: 1.367s | Total: 0:00:02 | ETA: 0:00:23 | Loss_pi: 4.0907 | Loss_v: 127.423
Training Net (3/17) Data: 0.003s | Batch: 1.390s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 4.0761 | Loss_v: 127.511
Training Net (4/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 4.0002 | Loss_v: 127.766
Training Net (5/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 3.9799 | Loss_v: 127.827
Training Net (6/17) Data: 0.003s | Batch: 1.381s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.9303 | Loss_v: 127.872
Training Net (7/17) Data: 0.003s | Batch: 1.370s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 3.9045 | Loss_v: 127.894
Training Net (8/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:10 | ETA: 0:00:14 | Loss_pi: 3.9118 | Loss_v: 127.865
Training Net (9/17) Data: 0.003s | Batch: 1.379s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.9335 | Loss_v: 128.003
Training Net (10/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:13 | ETA: 0:00:12 | Loss_pi: 3.9536 | Loss_v: 127.977
Training Net (11/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.9516 | Loss_v: 127.974
Training Net (12/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.9682 | Loss_v: 127.954
Training Net (13/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.9486 | Loss_v: 128.044
Training Net (14/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 3.9448 | Loss_v: 128.076
Training Net (15/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 3.9517 | Loss_v: 128.146
Training Net (16/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 3.9537 | Loss_v: 128.187
Training Net (17/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.9628 | Loss_v: 128.177
EPOCH ::: 25
Training Net (1/17) Data: 0.003s | Batch: 1.306s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 3.7169 | Loss_v: 128.044
Training Net (2/17) Data: 0.003s | Batch: 1.360s | Total: 0:00:02 | ETA: 0:00:21 | Loss_pi: 3.8941 | Loss_v: 127.821
Training Net (3/17) Data: 0.003s | Batch: 1.354s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 3.9795 | Loss_v: 128.321
Training Net (4/17) Data: 0.003s | Batch: 1.360s | Total: 0:00:05 | ETA: 0:00:19 | Loss_pi: 3.9863 | Loss_v: 128.099
Training Net (5/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 3.9722 | Loss_v: 127.993
Training Net (6/17) Data: 0.003s | Batch: 1.363s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.9630 | Loss_v: 128.256
Training Net (7/17) Data: 0.003s | Batch: 1.367s | Total: 0:00:09 | ETA: 0:00:15 | Loss_pi: 3.9668 | Loss_v: 128.496
Training Net (8/17) Data: 0.003s | Batch: 1.370s | Total: 0:00:10 | ETA: 0:00:14 | Loss_pi: 3.9475 | Loss_v: 128.469
Training Net (9/17) Data: 0.003s | Batch: 1.363s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.9519 | Loss_v: 128.534
Training Net (10/17) Data: 0.003s | Batch: 1.368s | Total: 0:00:13 | ETA: 0:00:11 | Loss_pi: 3.9398 | Loss_v: 128.438
Training Net (11/17) Data: 0.003s | Batch: 1.367s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.9507 | Loss_v: 128.377
Training Net (12/17) Data: 0.003s | Batch: 1.367s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.9480 | Loss_v: 128.359
Training Net (13/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.9397 | Loss_v: 128.333
Training Net (14/17) Data: 0.003s | Batch: 1.370s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 3.9411 | Loss_v: 128.314
Training Net (15/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 3.9281 | Loss_v: 128.314
Training Net (16/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 3.8926 | Loss_v: 128.305
Training Net (17/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.9133 | Loss_v: 128.287
PITTING AGAINST PREVIOUS VERSION
NEW/PREV WINS : 0 / 14 ; DRAWS : 0
REJECTING NEW MODEL
